Facility_Name	Process	Street	City	State	Zip	Latitude	Longitude	Accidents	Total_No_Chemicals	Chemical_Names
Crystal Ice Company	3	178 Front Street	New Bedford	MA	2740	41.63552545	-70.92199081	0	2	Public OCA Chemical; Ammonia (anhydrous)
River Valley Cooperative - Walcott	2	1009 North Main Street	Walcott	IA	52773	41.63646	-90.75894	0	2	Public OCA Chemical; Ammonia (anhydrous)
Procter & Gamble Hair Care LLC -- Iowa City	2	2200 Lower Muscatine Road	Iowa City	IA	52240	41.6389716	-91.50215359	0	2	Public OCA Chemical; Ammonia (conc 20% or greater)
"Buckeye Terminals, LLC-East Chicago East Terminal"	3	400 East Columbus Drive	East Chicago	IN	46312	41.6393339	-87.46778976	0	2	Public OCA Chemical; Butane
AGRILAND FS INC.  LOGAN	2	404 SOUTH 3RD	LOGAN	IA	51546	41.63983494	-95.78776559	1	2	Public OCA Chemical; Ammonia (anhydrous)
Trotter Grain & Fertilizer	2	300 East Edith	Sargent	NE	68874	41.639988	-99.371879	0	2	Public OCA Chemical; Ammonia (anhydrous)
American Seafoods International	3	40 Herman Melville Blvd	New Bedford	MA	2740	41.6403841	-70.9225945	2	2	Public OCA Chemical; Ammonia (anhydrous)
Farmers Cooperative Company - Chew Farm (Yale)	2	1323 210th St.	Linden	IA	50146	41.641849	-94.271445	0	2	Public OCA Chemical; Ammonia (anhydrous)
Farmers Cooperative Company - Linden	2	13113 210th St	Linden	IA	50146	41.641849	-94.271445	0	2	Public OCA Chemical; Ammonia (anhydrous)
Farmers Coop Grain Co. - Anselmo	2	Evelyn & HWY #2	Anselmo	NE	68813	41.64192	-99.77112	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Polychemie Inc. - Dolton, IL Facility"	3	13931 S. Indiana Avenue	Dolton	IL	60419	41.64215143	-87.61713296	0	2	"Public OCA Chemical; Dimethylamine  [Methanamine, N-methyl-]"
"Burris Logistics, Rocky Hill, CT"	3	490 Brook Street	Rocky Hill	CT	6067	41.64273729	-72.66653486	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Buckeye Terminals, LLC-East Chicago, Propylene"	3	3823 Indianapolis Boulevard	East Chicago	IN	46312	41.64301331	-87.48082003	0	2	Public OCA Chemical; Propylene  [1-Propene]
JBS Hyrum Beef Facility	3	410 North 200 West	Hyrum	UT	84319	41.64429347	-111.8608062	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Airgas Specialty Products Inc., Riverdale, IL"	3	1200 W 138th Street	Riverdale	IL	60827	41.64438477	-87.65250047	0	3	Public OCA Chemical; Ammonia (anhydrous); Ammonia (conc 20% or greater)
"Marzetti Frozen Pasta, Inc."	3	"803 8th Street, SW"	Altoona	IA	50009	41.64558443	-93.47351835	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Leinen, Inc."	2	105 Main Street	Portsmouth	IA	51565	41.646859	-95.500172	0	2	Public OCA Chemical; Ammonia (anhydrous)
West Point Dairy	3	570 N 500 W	Hyrum	UT	84319	41.64719719	-111.8678893	0	2	Public OCA Chemical; Ammonia (anhydrous)
"KEMIRA WATER SOLUTIONS, Inc."	3	3761 CANAL STREET	East Chicago	IN	46312	41.64856005	-87.46822389	0	2	Public OCA Chemical; Chlorine
Farm Service Company	2	2921 Highway 30	Logan	IA	51546	41.648696	-95.789131	0	2	Public OCA Chemical; Ammonia (anhydrous)
"AmeriGas - Southington, CT Terminal"	3	203 Birch Street	Southington	CT	6489	41.64886168	-72.87492969	0	2	Public OCA Chemical; Propane
Iowa City Wastewater Treatment - North plant	3	1000 South Clinton St.	Iowa City	IA	52240	41.65031826	-91.53463742	0	3	Public OCA Chemical; Sulfur dioxide (anhydrous); Chlorine
Farmers Cooperative Company - Altoona	2	102 First Street N	Altoona	IA	50009	41.65072391	-93.46655841	0	2	Public OCA Chemical; Ammonia (anhydrous)
Shelby County Cookers	3	1231 870th Street	Harlan	IA	51537	41.651801	-95.327571	0	2	Public OCA Chemical; Ammonia (anhydrous)
Hawkins Water Treatment Group - Eldridge	3	300 S 14th Avenue	Eldridge	IA	52748	41.65292685	-90.56680273	0	2	Public OCA Chemical; Chlorine
ArcelorMittal USA Inc.	3	3210 Watling Street	East Chicago	IN	46312	41.65295344	-87.4482785	0	2	Public OCA Chemical; Chlorine
Clark Blue Island Refinery	3	131st and Kedzie Avenue	Blue Island	IL	60406	41.654838	-87.678683	1	7	"Public OCA Chemical; Isobutane  [Propane, 2-methyl]; Butane; Propylene  [1-Propene]; Flammable Mixture; Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]; Propane"
"Blue Island Phenol, LLC"	3	3350 West 131st Street	Alsip	IL	60803	41.65512367	-87.70312419	0	3	Public OCA Chemical; Propylene  [1-Propene]; Propane
The University of Iowa Water Plant	3	208 W. Burlington Street	Iowa City	IA	52240	41.65801886	-91.53934755	0	2	Public OCA Chemical; Chlorine
Siemens Healthcare Diagnostics Inc - Mishawaka	3	430 S. Beiger St.	Mishawaka	IN	46544	41.65827181	-86.15037719	0	2	Public OCA Chemical; Ammonia (anhydrous)
Dover Chemical - Hammond Works Operated by Keil	3	3000 Sheffield Avenue	Hammond	IN	46327	41.65907458	-87.51283563	2	3	"Public OCA Chemical; Ethylenediamine  [1,2-Ethanediamine]; Chlorine"
Rock River Lumber and Grain	2	5502 Lyndon Road	Prophetstown	IL	61277	41.66086481	-89.92065294	0	2	Public OCA Chemical; Ammonia (anhydrous)
Scribner Grain & Lumber	2	223 railroad street	scribner	NE	68057	41.661517	-96.655134	0	2	Public OCA Chemical; Ammonia (anhydrous)
New Centruy FS   -  Williamsburg	2	610 S Maplewood Ave.	Williamsburg	IA	52361	41.661523	-92.01523	0	2	Public OCA Chemical; Ammonia (anhydrous)
Arkema Coating Resins	3	12840 South Pulaski Road	Alsip	IL	60803	41.662072	-87.71926417	0	2	Public OCA Chemical; Vinyl acetate monomer  [Acetic acid ethenyl ester]
Tembec BTLSR Inc.	3	2112 Sylvan Avenue	Toledo	OH	43606	41.66270045	-83.57317287	0	2	Public OCA Chemical; Formaldehyde (solution)
"Atlantic Coast Polymers, Inc."	3	12 East Parkway	Plainfield	CT	6374	41.66284493	-71.90570495	0	3	"Public OCA Chemical; Formaldehyde (solution); Dimethylamine  [Methanamine, N-methyl-]"
BP Products N.A. Whiting Business Unit	3	2815 Indianapolis Boulevard	Whiting	IN	46394	41.66306648	-87.48408058	1	2	Public OCA Chemical; Flammable Mixture
Kane Natural Gas Processing Plant	3	6307 Route 6 East	Kane	PA	16735	41.66364	-78.79086	0	3	Public OCA Chemical; Flammable Mixture; Propane
Whitetail Gas Processing Plant	3	5456 Highland Road	Kane	PA	16735	41.66364	-78.79086	0	2	Public OCA Chemical; Flammable Mixture
penn oaks energy	3	26 paynes road	kane	PA	16735	41.66364	-78.79086	0	4	Public OCA Chemical; Butane; Flammable Mixture; Propane
"ChemTreat, Inc., Eldridge, IA"	2	200 East Trails Road	Eldridge	IA	52748	41.663915	-90.556726	0	2	Public OCA Chemical; Cyclohexylamine  [Cyclohexanamine]
River Valley Coop - S/M Eldridge	2	200 South 18th Avenue	Eldridge	IA	52748	41.663915	-90.556726	0	2	Public OCA Chemical; Ammonia (anhydrous)
River Valley Cooperative Eldridge NH3	2	201 S. 18th Avenue	Eldridge	IA	52748	41.663915	-90.556726	0	2	Public OCA Chemical; Ammonia (anhydrous)
Iowa Cold Storage	3	612 Adventureland Drive NE	Altoona	IA	50009	41.66434705	-93.45572853	0	2	Public OCA Chemical; Ammonia (anhydrous)
Heartland Co-op Mitchellville South	2	1349-112th Street	Mitchellville	IA	50169	41.665549	-93.36755	0	2	Public OCA Chemical; Ammonia (anhydrous)
City of Toledo Division of Water Treatment	3	3040 York Street	Toledo	OH	43605	41.66587593	-83.47864504	0	2	Public OCA Chemical; Chlorine
Iowa City Water Treatment Facility	2	80 Stephen Atkins Dr.	Iowa City	IA	52245	41.66635	-91.511043	0	2	Public OCA Chemical; Chlorine
Heartland Co-op Mitchellville	2	101 S. Center Avenue	Mitchellville	IA	50169	41.6673048	-93.35736097	0	2	Public OCA Chemical; Ammonia (anhydrous)
City of Oregon Water Plant	3	"935 North Curtice Rd., N."	Oregon	OH	43618	41.66760141	-83.37094362	0	2	Public OCA Chemical; Chlorine
Libbey Glass	3	940 Ash Street	Toledo	OH	43697	41.66871406	-83.5172621	0	3	Public OCA Chemical; Propylene  [1-Propene]; Acetylene  [Ethyne]
"PVS CHEMICAL SOLUTIONS, INC."	3	12260 S. Carondolet Ave.	Chicago	IL	60633	41.66872479	-87.54966029	0	4	"Public OCA Chemical; Sulfur dioxide (anhydrous); Ammonia (anhydrous); Oleum (Fuming Sulfuric acid)  [Sulfuric acid, mixture with sulfur trioxide]"
Cargill Meat Solutions Corporation	3	PO Box 188	Wyalusing	PA	18853	41.669695	-76.262492	0	2	Public OCA Chemical; Ammonia (anhydrous)
AgVantage FS - Wilton	2	1830 290th Street	Wilton	IA	52778	41.66992416	-91.00853499	0	2	Public OCA Chemical; Ammonia (anhydrous)
River Valley Cooperative Sunbury NH3	2	2223 - 290th Street	(Sunbury) Wilton	IA	52778	41.66997403	-90.93334535	1	2	Public OCA Chemical; Ammonia (anhydrous)
Gold Star FS Inc.-Erie	2	9087 Moline Road	Erie	IL	61250	41.670529	-90.096703	1	2	Public OCA Chemical; Ammonia (anhydrous)
Gold Star FS Inc.- Galt	2	13323 Galt Road	Galt	IL	61250	41.670529	-90.096703	0	2	Public OCA Chemical; Ammonia (anhydrous)
Gold Star FS Inc.- Cordova	2	25900 150th. Ave. N	Cordova	IL	61242	41.67073823	-90.26058969	0	2	Public OCA Chemical; Ammonia (anhydrous)
Praxair - Whiting West Side	3	2551 Dickey Road	East Chicago	IN	46312	41.67172404	-87.47649176	0	2	Public OCA Chemical; Hydrogen
"Praxair - Whiting, IN #5,6"	3	2551 Dickey Road	East Chicago	IN	46312	41.67172404	-87.47649176	0	3	Public OCA Chemical; Flammable Mixture; Ammonia (anhydrous)
Oregon Refinery Services	3	1400 Otter Creek Road	Oregon	OH	43616	41.67363662	-83.46543737	0	3	"Public OCA Chemical; Methyl ether  [Methane, oxybis-]; Oleum (Fuming Sulfuric acid)  [Sulfuric acid, mixture with sulfur trioxide]"
BP-Husky Refining LLC	3	4001 Cedar Point Road	Oregon	OH	43616	41.67386009	-83.4490852	0	6	"Public OCA Chemical; Isobutane  [Propane, 2-methyl]; Butane; Propylene  [1-Propene]; Flammable Mixture; Propane"
Panhandle Cooperative Assn-Bridgeport	3	425 W. Railroad	Bridgeport	NE	69336	41.67474	-103.05426	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Bridgeport Ethanol, LLC"	3	9216 Road 90	Bridgeport	NE	69336	41.67474	-103.05426	0	3	Public OCA Chemical; Flammable Mixture; Ammonia (anhydrous)
"Bridgeport, NE 5513"	2	9262 South Railroad Avenue	Bridgeport	NE	69336	41.67474	-103.05426	0	2	Public OCA Chemical; Ammonia (anhydrous)
Quantum Distribution Center	3	550 W. North Frontage Road	Bolingbrook	IL	60440	41.67519004	-88.08785049	0	2	Public OCA Chemical; Ammonia (anhydrous)
AgVantage FS - DOWNEY	2	202 PeeDee Street	WEST BRANCH	IA	52358	41.675413	-91.346693	0	2	Public OCA Chemical; Ammonia (anhydrous)
Whiting Clean Energy	3	2155 Standard Avenue	Whiting	IN	46394	41.67556625	-87.48291032	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Metal Finishing Technologies, Inc."	3	60 Wooster Court	Forestville	CT	6010	41.67713939	-72.89001308	0	2	Public OCA Chemical; Chlorine
Iowa City Terminal	3	207 Pipeline Road	Coralville	IA	52241	41.67767312	-91.56605381	0	3	Public OCA Chemical; Ethyl mercaptan [Ethanethiol]; Propane
Elkhart Wastewater Treatment Plant	3	1201 S. Nappannee Street	Elkhart	IN	46516	41.677793	-85.960517	1	3	Public OCA Chemical; Sulfur dioxide (anhydrous); Chlorine
Elkhart NW Well Field Water Treatment Plant	3	27900 County Road 4	Elkhart	IN	46516	41.677793	-85.960517	0	2	Public OCA Chemical; Chlorine
"Plumrose USA, Inc. - Elkhart Facility"	3	24402 Country Road #45	Elkhart	IN	46516	41.677793	-85.960517	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Amboy, IL 482"	2	1847 Richardson Road	Amboy	IL	61310	41.67913969	-89.27067313	0	2	Public OCA Chemical; Ammonia (anhydrous)
Bristol Water Treatment Plant	3	1080 Terryville Avenue	Bristol	CT	6010	41.68044272	-72.98754495	0	2	Public OCA Chemical; Chlorine
Village of Monticello Water Department	3	N.Y.S. Route 42	Kiamesha Lake	NY	12751	41.680968	-74.674693	0	2	Public OCA Chemical; Chlorine
"Momentive Specialty Chemicals Inc.,  Mount Jewett"	3	253 Borden Drive	Mount Jewett	PA	16740	41.68131044	-78.63397302	0	2	Public OCA Chemical; Formaldehyde (solution)
APG / KIK Custom Products - Indiana	3	2730 Middlebury Street	Elkhart	IN	46516	41.6814977	-85.92002159	0	8	"Public OCA Chemical; Isobutane  [Propane, 2-methyl]; Difluoroethane  [Ethane, 1,1-difluoro-]; Isopentane  [Butane, 2-methyl-]; Butane; Pentane; Methyl ether  [Methane, oxybis-]; Propane"
"LTV Steel Co., Chicago Works"	2	11600 South Burley Avenue	Chicago	IL	60617	41.68286746	-87.54399269	0	2	Public OCA Chemical; Ammonia (conc 20% or greater)
Heartland Co-op Dallas Center	2	1107 Sycamore	Dallas Center	IA	50063	41.68308422	-93.95820445	0	2	Public OCA Chemical; Ammonia (anhydrous)
Valero Albion Plant	3	2615 260th St	Albion	NE	68620	41.68379136	-97.96819087	0	3	Public OCA Chemical; Flammable Mixture; Ammonia (anhydrous)
Oregon Wastewater Treatment Plant	3	4657 Dupont Road	Oregon	OH	43616	41.68531692	-83.44585898	0	2	Public OCA Chemical; Chlorine
North Pumping Station and Well Field	3	830 N. Michigan St.	South Bend	IN	46601	41.68653817	-86.25048321	0	2	Public OCA Chemical; Chlorine
Rolling Prairie Agronomy	2	310 South Prairie Street	Rolling Prairie	IN	46371	41.686889	-86.609518	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Knead Dough Bakery, Inc."	3	556 St. James Gate	Bolingbrook	IL	60440	41.68727033	-88.05893419	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Westco Agronomy Company, LLC - Nelson"	2	2197 Chestnut Road	Guthrie Center	IA	50115	41.68870716	-94.72451528	0	2	Public OCA Chemical; Ammonia (anhydrous)
Central Valley Ag Cooperative - Humphrey	2	26983 467th Street	Humphrey	NE	68642	41.688712	-97.489112	0	2	Public OCA Chemical; Ammonia (anhydrous)
HUSKER COOP          TARNOV BRANCH	2	108 1 Street	Tarnov	NE	68642	41.688712	-97.489112	0	2	Public OCA Chemical; Ammonia (anhydrous)
City of Toledo Division of Water Reclaimation	3	3900 N. Summit Street	Toledo	OH	43611	41.68983435	-83.48516013	0	2	Public OCA Chemical; Chlorine
Meijer Central Kitchen	3	536 North Main Street	Middlebury	IN	46540	41.69076651	-85.69625825	0	2	Public OCA Chemical; Ammonia (anhydrous)
"AGRILAND FS, Inc. - Dallas County"	2	23986 A Ave	Panora	IA	50216	41.692194	-94.362644	0	2	Public OCA Chemical; Ammonia (anhydrous)
Firestone Building Products-Bristol	3	780 James P. Casey Road	Bristol	CT	6010	41.69221689	-72.98160228	0	3	"Public OCA Chemical; Isopentane  [Butane, 2-methyl-]; Pentane"
"Pine Manor, Inc. DBA Miller Poultry"	3	9622 West CR 350 North	Orland	IN	46776	41.69318141	-85.1880127	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Carpenter Co., Elkhart Division"	2	195 County Road 15 South	Elkhart	IN	46516	41.69339502	-85.90764246	1	2	"Public OCA Chemical; Toluene diisocyanate (unspecified isomer)  [Benzene, 1,3-diisocyanatomethyl-]"
"Frostbite Brands, Inc."	3	4117 Fitch Road	Toledo	OH	43613	41.69429143	-83.59101138	0	2	Public OCA Chemical; Ammonia (anhydrous)
Heartland Co-op Panora	2	2190 Utopia Avenue	Panora	IA	50216	41.69447077	-94.34791418	0	2	Public OCA Chemical; Ammonia (anhydrous)
Elkhart N. Main St. WaterTreatment Plant	3	929 N. Main Street	Elkhart	IN	46516	41.69460083	-85.97644249	1	2	Public OCA Chemical; Chlorine
Fall River Water Filtration Plant	2	1831 Bedford Street	Fall River	MA	2723	41.69606489	-71.1241806	0	2	Public OCA Chemical; Chlorine
Home Run Inn	3	1300 Internationale Parkway	Woodridge	IL	60517	41.69644953	-88.01877033	0	2	Public OCA Chemical; Ammonia (anhydrous)
New Century FS - Newton	2	253 Hwy S52N	Newton	IA	50208	41.697096	-93.046897	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Compton, IL 488 Satellite"	2	792 State Route 251	Compton	IL	61318	41.69802008	-89.09128568	0	2	Public OCA Chemical; Ammonia (anhydrous)
Consumers Cooperative Society	2	3000 Heartland Drive	Coralville	IA	52241	41.69804783	-91.61468272	1	2	Public OCA Chemical; Ammonia (anhydrous)
Farmers Co-op Association	2	106 Pine Street	Lindsay	NE	68644	41.6986633	-97.69367079	0	2	Public OCA Chemical; Ammonia (anhydrous)
Country Partners Cooperative - Spalding	2	310 East Railroad Ave	Spalding	NE	68665	41.6987	-98.395511	0	2	Public OCA Chemical; Ammonia (anhydrous)
Trotter Fertilizer	2	P O Box 159	Spalding	NE	68665	41.6987	-98.395511	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Dutch Farms, Inc."	3	801 E. 107th St.	Chicago	IL	60628	41.69932384	-87.60491106	0	2	Public OCA Chemical; Ammonia (anhydrous)
Roystone  Gas Processing Plant	3	3.8 miles east of Sheffield on	Sheffield	PA	16347	41.699399	-79.036324	0	3	Public OCA Chemical; Flammable Mixture; Propane
"DaBecca Natural Foods, Inc."	3	700 E. 107th St.	Chicago	IL	60628	41.69948012	-87.60621456	0	2	Public OCA Chemical; Ammonia (anhydrous)
Perishable Distributors of Iowa	3	2741 PDI Place	Ankeny	IA	50021	41.69957076	-93.58439627	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Sofo Foods, Inc."	3	253 Waggoner Blvd.	Toledo	OH	43612	41.7005541	-83.55405406	0	2	Public OCA Chemical; Ammonia (anhydrous)
Lemont Terminal	3	12327 South New Avenue	Lemont	IL	60439	41.702649	-88.072694	0	3	Public OCA Chemical; Ethyl mercaptan [Ethanethiol]; Propane
Lemont Storage Facility	3	12850 Smith Road	Lemont	IL	60439	41.702649	-88.072694	0	5	"Public OCA Chemical; Isobutane  [Propane, 2-methyl]; Butane; Flammable Mixture; Propane"
"PDV Midwest Refining, LLC"	3	135th Street & New Avenue	Lemont	IL	60439	41.702649	-88.072694	1	7	"Public OCA Chemical; Isobutane  [Propane, 2-methyl]; Isopentane  [Butane, 2-methyl-]; Butane; Flammable Mixture; Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]; Propane"
"K.A. Steel Chemicals, Inc."	3	15185 Main Street	Lemont	IL	60439	41.702649	-88.072694	0	2	Public OCA Chemical; Chlorine
Borden & Remington Corp	3	63 Water St	Fall River	MA	2721	41.70287629	-71.16415111	0	6	Public OCA Chemical; Formaldehyde (solution); Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]; Ammonia (anhydrous); Ammonia (conc 20% or greater); Chlorine
"Bureau Service Co. d/b/a Ag View FS, Inc - Walton"	2	902 IL Rt 26	Amboy	IL	61310	41.704186	-89.342017	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Perstorp Polyols, Inc."	3	600 Matzinger Road	Toledo	OH	43612	41.70421242	-83.53177898	0	3	Public OCA Chemical; Formaldehyde (solution); Acetaldehyde
COOPERATIVE SUPPLY INC.    LEIGH ANHYDROUS PLANT	2	County Road Southwest of Town	Leigh	NE	68643	41.704228	-97.231539	0	2	Public OCA Chemical; Ammonia (anhydrous)
Farmers Cooperative Company - Bondurant	2	2020 2nd Street NE	Bondurant	IA	50035	41.70428043	-93.43721485	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Waterman, IL"	2	10735B Chicago Road	Waterman	IL	60556	41.70436297	-88.73754589	0	2	Public OCA Chemical; Ammonia (anhydrous)
Heartland Coop-Kellogg	2	10081 Hwy 6	Kellogg	IA	50135	41.70471868	-92.89931211	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Specialty Gases of America, Inc."	3	6055 Brent Drive	Toledo	OH	43611	41.706803	-83.489427	0	4	"Public OCA Chemical; Propylene  [1-Propene]; Methyl chloride  [Methane, chloro-]; Propane"
Glastonbury Water Pollution Control Facility	3	2149 Main St	Glastonbury	CT	6033	41.70743418	-72.6081764	0	2	Public OCA Chemical; Chlorine
"Quantum Foods, Inc."	3	750 South Schmidt Road	Bolingbrook	IL	60440	41.70794853	-88.087818	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Helena Chemical Company - New Carlisle, IN"	2	54300 Walnut Road	New Carlisle	IN	46552	41.708477	-86.48143	0	2	Public OCA Chemical; Ammonia (anhydrous)
"OnLine Packaging, Incorporated - Michigan City"	3	124 TriQuad Drive	Michigan City	IN	46360	41.709441	-86.864786	0	2	Public OCA Chemical; Chlorine
"Helena Chemical Company - Albion, NE"	3	2493 State Highway 14	Albion	NE	68620	41.70948	-98.0022	0	2	Public OCA Chemical; Ammonia (anhydrous)
Country Partners Coop - Albion	2	2504 Old Mill Road	Albion	NE	68620	41.70948	-98.0022	0	2	Public OCA Chemical; Ammonia (anhydrous)
United Western Coop-Mondamin	2	111 North Main Street	Mondamin	IA	51557	41.71047365	-96.02350188	0	2	Public OCA Chemical; Ammonia (anhydrous)
King Agri Sales	2	1410 Highway 127	Mondamin	IA	51557	41.71105099	-96.03320807	0	2	Public OCA Chemical; Ammonia (anhydrous)
"Sysco Iowa, Inc."	3	One Sysco Place	Ankeny	IA	50021	41.7111831	-93.58893979	0	2	Public OCA Chemical; Ammonia (anhydrous)
Wilbur-Ellis Company - Munson	2	13813 Munson Highway	Morenci	MI	49256	41.71135727	-84.32844417	0	2	Public OCA Chemical; Ammonia (anhydrous)
Pinhook Filtration Plant and Well Field	3	2801 Riverside Dr.	South Bend	IN	46628	41.71402797	-86.27124605	0	2	Public OCA Chemical; Chlorine
River Valley Cooperative - Fenton	2	11139 Burns Road	Fenton	IL	61251	41.7141671	-90.0352884	0	2	Public OCA Chemical; Ammonia (anhydrous)
Federal-Mogul Corporation	3	402 Royal Rd.	Michigan City	IN	46360	41.71487784	-86.84069677	0	2	Public OCA Chemical; Chlorine
Key Cooperative	2	1669 Hwy 14 North	Newton	IA	50208	41.71552294	-93.06540674	0	2	Public OCA Chemical; Ammonia (anhydrous)
Fox Metro Water Reclamation District	3	682 State Route 31	Oswego	IL	60543	41.71599538	-88.35539742	0	2	Public OCA Chemical; Methane
Hinsdale Farms	3	605 Kesco Drive	Bristol	IN	46507	41.71659015	-85.81265637	0	2	Public OCA Chemical; Ammonia (anhydrous)
J.B. Gifford WWTP	3	1100 E. 8th Street	Michigan City	IN	46360	41.71683918	-86.88476886	0	3	Public OCA Chemical; Sulfur dioxide (anhydrous); Chlorine
Somerset Water Pollution Control	2	116 Walker Street	Somerset	MA	2725	41.71738362	-71.17000206	0	2	Public OCA Chemical; Chlorine
